DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GH201700000626,GHGE7IFL,GH,2017.0,626.0,GH2017OTH,15167.5419921875,17243.97265625,19436.66015625,96.59166717529297,97.06666564941406,115.30833435058594,82.95833587646484,25.75777816772461,27.53664207458496,32.71158218383789,22.625,0.0,3.1967060876232157e-05,0.0002933322345908684,29.285039728338067,29.957203258167613,30.18760265003551,30.868935324928977,10.941666603088379,10.158333778381348,10.449999809265137,10.366666793823242,5.0,2801.2727272727275,2745.3636363636365,2845.4545454545455,2944.818181818182,3142.818181818182,3028.0,3093.181818181818,0.0,0.0,0.0,0.0,32.1875,1009.3373325892857,9.0,0.0,0.19286290815683266,0.29840989214970176,0.8441419978723351,25.405040394176137,25.756480823863637,25.911454634232953,26.291515003551137,35.554496433423914,22.152711287788723,-0.9918478260869565,70.51560377038044,7.109604545261549,50.85025157099185,0.6254103524344308,0.5336746147700718,0.5488660676138741,0.35159329005650114,0.7576238768441337,0.5866034371512276,0.6072412899562291,0.3259885311126709,32.96666717529297,32.97500228881836,33.32500076293945,33.233333587646484,27.46666717529297,27.875,28.075000762939453,28.025001525878906,22.024999618530273,22.816667556762695,22.875,22.866666793823242,0.0009225376991815464,21.525041060014203,21.55575838955966,21.635302456942473,21.71409190784801,3.75,3.5250000953674316,3.5250000953674316,3.6666667461395264,47788.92461,57738.54927,0,1600.9,1200.8,1464.4,1334.3,1130.9,1516.9,1076.0,0.3789108110510785,0.0,0.0,0.0,29.56799825032552,25.874666849772137,27.474334716796875,29.70233408610026,28.0433349609375,26.19800059000651,27.110666910807293,30.1489995320638,28.501332600911457,28.08966573079427,27.33966573079427,26.57666778564453,232.75271739130434,93.32065217391305,5.681486114083904,6.4554727632705475,7.3392257063356166,8.272455586472603,11155.802734375,13122.62109375,15339.96875,17658.7109375,37.92524254840353,44.59671153192935,52.11497961956522,59.97275709069294,10.675000190734863,11.181666374206543,12.513333320617676,10.461666107177734
GH201700000627,GHGE7IFL,GH,2017.0,627.0,GH2017OTH,6995.02734375,7952.64453125,8963.875,93.875,95.07500457763672,109.03333282470703,81.90833282470703,25.03333282470703,26.65654182434082,30.49883460998535,22.038116455078125,5.684276494563003e-06,3.087384437647047e-05,7.393364971385727e-05,30.077691650390626,31.818832397460938,31.822833251953124,32.69449157714844,10.766666412353516,10.008333206176758,10.308333396911621,10.283333778381348,4.0,3026.0,2854.4,3048.3,3138.5,3346.8,3276.4,3351.6,0.0,0.0,0.0,0.0,28.880434782608695,1109.24609375,9.0,0.0,0.16079101376519458,0.2506720079999637,0.7685834451351409,25.417755126953125,26.591748046875,26.54283447265625,27.003579711914064,0.6256575377091117,2.4384080638056216,-1.0,0.7595736462136974,0.41714162411897077,0.9716625213623047,0.647398567199707,0.5796309153238932,0.6189476648966471,0.3938500722249349,0.7824091593424479,0.645138168334961,0.7309031168619792,0.3719200134277344,33.38333511352539,33.40833282470703,33.733333587646484,33.68333435058594,27.975000381469727,28.383333206176758,28.55000114440918,28.508333206176758,22.616666793823242,23.399999618530273,23.42500114440918,23.399999618530273,0.0005094161104225374,20.757818603515624,21.364666748046876,21.262832641601562,21.312667846679688,3.75,3.566666603088379,3.575000047683716,3.7166666984558105,93515.76254,81302.44909,16891.30288,1435.75,1075.0833333333333,1276.75,1273.25,1006.1666666666666,1395.0833333333333,970.0833333333334,0.07945644337198009,0.0,0.0,0.0,29.39099884033203,25.532999674479168,27.09600067138672,29.532000223795574,27.756332397460938,25.852333068847656,26.71899922688802,29.985333760579426,28.22899881998698,27.748667399088543,27.0,26.267667134602863,267.2527173913044,137.56521739130434,2.7293529148670395,3.101171478023374,3.5257211080411586,3.9740397135416665,9193.6015625,10860.900390625,12749.8935546875,14738.5498046875,29.34482474949049,34.66663128396739,40.69606084408967,47.04360033118206,11.488332748413086,11.985833168029785,13.21916675567627,11.340832710266113
GH201700000628,GHGE7IFL,GH,2017.0,628.0,GH2017OTH,30623.75390625,34816.140625,39243.23828125,96.59166717529297,97.06666564941406,115.30833435058594,82.95833587646484,25.75777816772461,27.53664207458496,32.71158218383789,22.625,6.191053996070886e-05,8.616487558086078e-05,0.00015512538460877757,29.953409830729168,30.712247212727863,30.695088704427082,31.993357340494793,10.941666603088379,10.158333778381348,10.449999809265137,10.366666793823242,5.0,3045.6666666666665,2992.0,3067.25,3099.0833333333335,3253.6666666666665,3281.25,3297.9166666666665,0.0,0.0,0.0,0.0,31.40159574468085,1055.9614583333334,9.0,0.0,0.18013803872095213,0.2816029404501365,0.8194320556257726,25.494054158528645,26.000498453776043,25.824142456054688,26.7413330078125,7.804729055851064,6.487052755152925,-1.0,14.70635337017952,1.6214489226645612,10.82900676321476,0.6609305654253278,0.5934482301984515,0.6103216579982212,0.4145269734518869,0.8068013191223145,0.6730646405901227,0.7081842422485352,0.40128646578107563,32.96666717529297,32.97500228881836,33.32500076293945,33.233333587646484,27.46666717529297,27.875,28.075000762939453,28.025001525878906,22.024999618530273,22.816667556762695,22.875,22.866666793823242,0.03243808707857421,21.03469721476237,21.28874969482422,20.95319366455078,21.4893061319987,3.75,3.5250000953674316,3.5250000953674316,3.6666667461395264,51240.16839,65748.89899,7016.586268,1513.7,1144.3,1426.4,1300.7,1101.4,1515.6,1051.0,0.3307066369563975,0.0,0.0,0.0,29.351749420166016,25.667999267578125,27.180500030517578,29.534500122070312,27.800498962402344,26.005250930786133,26.890499114990234,29.98299789428711,28.274749755859375,27.863250732421875,27.140750885009766,26.395000457763672,245.06382978723406,48.805851063829785,10.159599929559427,11.543637134989755,13.123959400614755,14.792755293715848,12272.5205078125,14615.3623046875,17306.318359375,20192.08984375,38.77067143866356,46.164322224069146,54.65471762799202,63.75715799534574,10.675000190734863,11.181666374206543,12.513333320617676,10.461666107177734
GH201700000629,GHGE7IFL,GH,2017.0,629.0,GH2017OTH,12955.22265625,14728.791015625,16601.65234375,93.875,95.07500457763672,109.03333282470703,81.90833282470703,25.03333282470703,26.65654182434082,30.49883460998535,22.038116455078125,0.0013841427862644196,0.0018409156639661109,0.0019381807318755559,29.937999725341797,31.261667251586914,31.173635482788086,32.313331604003906,10.766666412353516,10.008333206176758,10.308333396911621,10.283333778381348,4,3057,3018,3083,3075,3298,3306,3315,0.0,0.0,0.0,0.0,42.875,1109.24609375,9,0.0,0.17614663106632328,0.27577762921073384,0.8072874859948027,25.32945442199707,26.199167251586914,25.83515167236328,26.83416748046875,0.6463198065757751,4.407602787017822,-1.0,0.6448798179626465,0.3217441439628601,0.6816502809524536,0.6718922853469849,0.6081651449203491,0.6284914612770081,0.4402506947517395,0.8267399072647095,0.6979893445968628,0.7448113560676575,0.43730929493904114,33.38333511352539,33.40833282470703,33.733333587646484,33.68333435058594,27.975000381469727,28.383333206176758,28.55000114440918,28.508333206176758,22.616666793823242,23.399999618530273,23.42500114440918,23.399999618530273,0.5845170941269189,20.720909118652344,21.136667251586914,20.496665954589844,21.354999542236328,3.75,3.566666603088379,3.575000047683716,3.7166666984558105,53726.11984,68439.10333,9565.460326,1493,1107,1392,1276,1064,1508,1030,0.1315183937549591,0.0,0.0,0.0,29.222999572753906,25.590999603271484,27.079999923706055,29.47599983215332,27.711000442504883,25.93199920654297,26.799999237060547,29.868000030517578,28.16699981689453,27.814998626708984,27.089000701904297,26.309999465942383,158.0,32.1875,104.56318359375,118.80777180989584,135.0725341796875,152.24788411458334,507.66009521484375,599.7257690429688,704.033203125,813.8448486328125,37.27583694458008,44.03593063354492,51.69489288330078,59.75800323486328,11.488332748413086,11.985833168029785,13.21916675567627,11.340832710266113
GH201700000630,GHGE7IFL,GH,2017.0,630.0,GH2017OTH,24309.28125,27637.21875,31151.47265625,95.60832977294922,95.82500457763672,109.56666564941406,82.14167022705078,24.4106388092041,25.957111358642578,29.814058303833008,21.289417266845703,0.0,7.063132778327171e-05,8.884717472344167e-05,30.498782348632812,31.286334228515624,31.06483154296875,32.860165405273435,11.199999809265137,10.508333206176758,10.833333015441895,10.741666793823242,4.0,3061.6,3009.2,3064.7,3090.1,3235.9,3285.6,3285.5,0.0,0.0,0.0,0.0,28.219251336898395,1109.24609375,9.0,0.0,0.16307556788985078,0.25995997553331956,0.7900614280375967,25.647662353515624,26.191915893554686,25.93987121582031,27.131167602539062,0.6144645813314672,5.063826453877005,-1.0,0.7106820988782587,0.3773689066025025,0.7813149518507687,0.6743218558175224,0.6213644572666713,0.6421924999782017,0.4554614339556013,0.8345213617597308,0.7256502423967633,0.7800708498273577,0.45735485213143484,33.5,33.59166717529297,33.900001525878906,33.80833435058594,27.875,28.308334350585938,28.450000762939453,28.416667938232422,22.30000114440918,23.08333396911621,23.066667556762695,23.066667556762695,0.017223516030395014,20.796543884277344,21.097500610351563,20.814907836914063,21.402166748046874,3.9166667461395264,3.691666603088379,3.674999952316284,3.8583333492279053,54358.07666,74817.06808,16563.69716,1476.8,1081.0,1359.2,1291.5,1102.7,1537.0,1045.1,0.10873170332475142,0.0,0.0,0.0,29.32800038655599,25.686668395996094,27.113667805989582,29.59466552734375,27.708333333333332,26.002667744954426,26.875333150227863,30.035001118977863,28.314000447591145,27.889333089192707,27.19866689046224,26.385335286458332,307.2085561497326,41.660427807486634,9.217903034936327,10.473653757540214,11.907494920827748,13.421610568867292,13664.765625,16983.51171875,21001.9140625,25605.14453125,42.935562541778076,53.363448362299465,65.98977481617646,80.45376211564171,11.228333473205566,11.710832595825195,12.581665992736816,10.915833473205566
GH201700000631,GHGE7IFL,GH,2017.0,631.0,GH2017OTH,6933.39501953125,7882.57568359375,8884.896484375,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,0.0,0.0006990806598748479,0.0008439028502574988,30.220909118652344,31.43000030517578,30.95833396911621,32.29181671142578,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,3166,3180,3231,3199,3266,3326,3340,0.0,0.0,0.0,0.0,33.2,1009.3373413085938,9,0.0,0.16953714808937834,0.2677731175891259,0.7978090113334184,25.708181381225586,26.328332901000977,26.025833129882812,27.019243240356445,0.6410476684570312,6.055087280273438,-1.0,0.8484991073608399,0.37961432139078777,0.8620717366536458,0.6693957448005676,0.6129932999610901,0.633512556552887,0.4389348030090332,0.8249116539955139,0.709375262260437,0.7604915499687195,0.432017982006073,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,0.18670870894092625,21.195453643798828,21.226667404174805,21.093334197998047,21.746665954589844,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,45927.45733,66173.89808,8091.693665,1507,1179,1472,1334,1143,1595,1121,0.1520234743754069,0.0,0.0,0.0,29.418001174926758,25.759000778198242,27.264999389648438,29.674999237060547,27.913000106811523,26.10700035095215,26.93400001525879,30.15999984741211,28.402000427246094,27.98699951171875,27.256000518798828,26.47100067138672,153.4,15.4,60.88611602783203,69.18060302734375,78.65142059326172,88.65245819091797,683.330322265625,870.8798828125,1102.923583984375,1375.4267578125,53.5346435546875,68.22798258463541,86.40713704427084,107.7560546875,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
GH201700000632,GHGE7IFL,GH,2017.0,632.0,GH2017OTH,33944.2265625,38591.18359375,43498.3046875,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,0.0001931711795586574,0.0004886282678646378,0.0005633300995524926,30.684347534179686,31.494512939453124,31.187466430664063,32.87174072265625,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,2850.3,2820.5,2918.8,2964.3,3165.8,3239.9,3263.3,0.0,0.0,0.0,0.0,31.61021505376344,1009.3373325892857,9.0,0.0,0.16069450067323401,0.25600525797782775,0.7813900714361962,25.919354248046876,26.3767578125,26.314816284179688,27.340621948242188,16.6779050109207,33.32707755796371,-1.0,67.92175949260752,8.96513908140121,49.78986055107527,0.6614179611206055,0.6090419633047921,0.6369447708129883,0.4356329100472586,0.8079467500959124,0.703138896397182,0.7719036511012486,0.4247056416102818,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,0.01703076359390166,21.154364013671874,21.258999633789063,21.442166137695313,21.80950012207031,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,34286.84826,58857.18953,6570.19278,1541.888888888889,1229.5555555555557,1407.0,1327.4444444444443,1182.4444444444443,1594.4444444444443,1166.5555555555557,0.38527605610509075,0.0,0.0,0.0,29.476749420166016,25.735750198364258,27.252750396728516,29.677499771118164,27.853500366210938,26.061248779296875,26.949501037597656,30.198999404907227,28.415000915527344,27.99700164794922,27.280750274658203,26.413249969482422,174.46505376344086,25.631720430107528,12.897845245114555,14.654912820080863,16.66116703167116,18.779743040347036,15975.453125,20265.34375,25555.5546875,31745.26171875,50.984516759072584,64.66026125672043,81.52210391465054,101.24720682123656,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
GH201700000633,GHGE7IFL,GH,2017.0,633.0,GH2017OTH,20507.916015625,23315.4453125,26280.15625,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,9.33494714517442e-05,0.0001150850738797869,0.00015965247201541114,30.997726440429688,32.0910390218099,31.4820073445638,33.73462168375651,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,2778.9166666666665,2794.6666666666665,2888.0,2936.0,3123.6666666666665,3176.0833333333335,3202.5833333333335,0.0,0.0,0.0,0.0,29.856756756756756,1023.6100027901786,9.0,0.0,0.15131024613321564,0.2411330232950523,0.7585270114226349,26.005452473958332,26.667322794596355,26.38378143310547,27.688771565755207,0.8113817369615709,5.415897513724662,-1.0,0.9509221257390202,0.40851465173669765,0.945774387668919,0.6634654317583356,0.6156721796308245,0.6526524680001395,0.45430987221854074,0.8087858472551618,0.7131748880658831,0.8061825207301548,0.4475911685398647,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,0.016756632767647786,21.013182322184246,21.243611653645832,21.285555521647137,21.642916361490887,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,35642.38236,63040.72774,11936.9574,1499.1666666666667,1182.0,1382.6666666666667,1324.0833333333333,1179.9166666666667,1570.9166666666667,1173.0,0.42765676137563347,0.0,0.0,0.0,29.50775146484375,25.682750701904297,27.201749801635742,29.660999298095703,27.78125,25.98724937438965,26.894500732421875,30.220500946044922,28.386249542236328,27.94649887084961,27.238250732421875,26.34375,173.2216216216216,22.40810810810811,8.285493584089382,9.414222635248656,10.703027868783602,12.063987157678092,12994.470703125,16560.947265625,20973.529296875,26155.52734375,41.292351140202705,52.62549092060811,66.6472972972973,83.11407305743244,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
GH201700000634,GHGE7IFL,GH,2017.0,634.0,GH2017OTH,14549.29296875,16541.087890625,18644.39453125,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,0.0,0.0,0.0002797670709859034,30.72508850097656,31.269256591796875,31.039773559570314,33.04613342285156,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,2796.5,2739.1,2798.6,2957.9,3155.0,3189.2,3213.2,0.0,0.0,0.0,0.0,30.22811671087533,1009.3373697916667,9.0,0.0,0.13871418115809275,0.22368979695407304,0.7440910680604789,25.85027160644531,26.17212829589844,26.160720825195312,27.462649536132812,0.627684326171875,4.597615885416666,-1.0,0.9304690755208334,0.39420576985677086,0.910916015625,0.6461561747959682,0.6093372617449079,0.6483977862766811,0.43888098852975027,0.772564206804548,0.7066364969526019,0.7986202921186175,0.4244769300733294,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,0.0010562641508627259,20.97545471191406,21.075,21.281666564941407,21.87916717529297,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,17654.51761,46647.54694,2254.166066,1476.7,1252.1,1438.2,1371.2,1221.1,1555.8,1174.3,0.25690193684895835,0.0,0.0,0.0,29.67675018310547,25.767749786376953,27.278751373291016,29.749250411987305,27.853750228881836,26.12700080871582,26.988750457763672,30.410751342773438,28.528247833251953,27.93899917602539,27.273998260498047,26.430500030517578,264.85333333333335,71.416,5.534503481432361,6.288467366752321,7.14935642718004,8.05844415720325,15654.1171875,19887.609375,25108.47265625,31216.6640625,49.10582291666667,62.38600520833333,78.76351041666666,97.92453125,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
GH201700000635,GHGE7IFL,GH,2017.0,635.0,GH2017OTH,4671.69921875,5311.2548828125,5986.615234375,95.60832977294922,95.82500457763672,109.56666564941406,82.14167022705078,24.4106388092041,25.957111358642578,29.814058303833008,21.289417266845703,0.0002120880942259516,0.00949153836284365,0.015365649546895708,31.348182678222656,32.02818298339844,30.895000457763672,33.60200119018555,11.199999809265137,10.508333206176758,10.833333015441895,10.741666793823242,4.0,2913.0,2920.0,3045.0,3073.0,3254.0,3280.0,3271.0,0.0,0.0,0.0,0.0,28.0,1109.24609375,9,0.0,0.14631701219942875,0.23317291714566665,0.7426960799213088,26.084545135498047,26.55325698852539,25.931591033935547,27.465999603271484,0.6764845166887555,6.626969473702567,-1.0,0.8017786570957729,0.5033279827662877,0.8002964428492955,0.6602045893669128,0.6073019504547119,0.6376745104789734,0.4301740229129791,0.7986646294593811,0.695910632610321,0.7659285664558411,0.41763895750045776,33.5,33.59166717529297,33.900001525878906,33.80833435058594,27.875,28.308334350585938,28.450000762939453,28.416667938232422,22.30000114440918,23.08333396911621,23.066667556762695,23.066667556762695,0.16189055607236666,20.82090950012207,21.078332901000977,20.968181610107422,21.329999923706055,3.9166667461395264,3.691666603088379,3.674999952316284,3.8583333492279053,56491.27534,82242.95893,28330.90509,1439,1132,1377,1315,1147,1590,1117,0.09089856488364083,0.0,0.0,0.0,29.534000396728516,25.714000701904297,27.14000129699707,29.72800064086914,27.750999450683594,26.020000457763672,26.91900062561035,30.189001083374023,28.41499900817871,27.88599967956543,27.256999969482422,26.409000396728516,129.28571428571428,40.07142857142857,45.182779947916664,51.338008626302084,58.36617431640625,65.78780517578124,346.1855163574219,441.1979675292969,558.7511596679688,696.803466796875,29.068926130022323,37.047049386160715,46.91790335518973,58.510044642857146,11.228333473205566,11.710832595825195,12.581665992736816,10.915833473205566
GH201700000636,GHGE7IFL,GH,2017.0,636.0,GH2017OTH,17409.140625,19792.44921875,22309.1875,95.60832977294922,95.82500457763672,109.56666564941406,82.14167022705078,24.4106388092041,25.957111358642578,29.814058303833008,21.289417266845703,9.366666621966317e-06,0.000460648574287583,0.0007587354453956291,30.86111111111111,31.939280192057293,31.154680040147568,33.464497884114586,11.199999809265137,10.508333206176758,10.833333015441895,10.741666793823242,4.0,2811.4444444444443,2801.5555555555557,2896.0,2976.4444444444443,3188.6666666666665,3240.1111111111113,3227.222222222222,0.0,0.0,0.0,0.0,23.705405405405404,1103.0018310546875,9.0,0.0,0.14832150578964454,0.23480675703472115,0.7474826275033971,25.891311645507812,26.532140096028645,26.162373860677082,27.45993381076389,0.8018985552929161,5.140009054919138,-1.0,0.8691807667200134,0.4368701533808541,0.9035855933341055,0.659516970316569,0.6118618011474609,0.6507583618164062,0.4496112505594889,0.8031982421875,0.7086438496907552,0.8046258290608724,0.44510091145833336,33.5,33.59166717529297,33.900001525878906,33.80833435058594,27.875,28.308334350585938,28.450000762939453,28.416667938232422,22.30000114440918,23.08333396911621,23.066667556762695,23.066667556762695,0.006435545541906869,20.92151557074653,21.125,21.170067681206596,21.455369737413193,3.9166667461395264,3.691666603088379,3.674999952316284,3.8583333492279053,48872.4542,75701.00316,24023.97792,1424.1,1131.4,1379.3,1314.2,1157.4,1565.7,1127.6,0.1358043742629717,0.0,0.0,0.0,29.4897518157959,25.631500244140625,27.07724952697754,29.619998931884766,27.681249618530273,25.94875144958496,26.831748962402344,30.139501571655273,28.340999603271484,27.812999725341797,27.191999435424805,26.300251007080078,219.01617250673854,37.02695417789757,6.89352741647274,7.832629913979388,8.904915667594747,10.037234042553191,9172.8447265625,11690.380859375,14805.177734375,18463.13671875,29.068927939690028,37.04704872809973,46.91790557614555,58.51003937836927,11.228333473205566,11.710832595825195,12.581665992736816,10.915833473205566
GH201700000637,GHGE7IFL,GH,2017.0,637.0,GH2017OTH,25873.18359375,29415.21875,33155.5546875,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,0.009234610412802016,0.01700088062456676,0.01849683267729623,31.75,32.15666580200195,31.65166664123535,34.11199951171875,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,2787,2770,2824,2998,3122,3143,3124,0.0,0.0,0.0,0.0,46.4,1009.3373413085938,9,0.0,0.14175765619972108,0.2219104133204311,0.7203115099003867,26.434545516967773,26.55666732788086,26.37416648864746,27.83099937438965,0.7312330881754557,4.109804026285807,-1.0,0.5932317733764648,0.5059527715047201,0.5430111567179362,0.6398133635520935,0.5875880122184753,0.6433848738670349,0.41600704193115234,0.7515889406204224,0.6569957733154297,0.7793399691581726,0.3932727575302124,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,0.9370262145996093,21.119091033935547,20.956666946411133,21.09666633605957,21.549999237060547,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,35820.05271,65424.58121,11681.47282,1458,1169,1377,1334,1189,1508,1143,0.737795893351237,0.0,0.0,0.0,29.44099998474121,25.485000610351562,27.104000091552734,29.514999389648438,27.665000915527344,25.81100082397461,26.635000228881836,30.090999603271484,28.23400115966797,27.795000076293945,27.06800079345703,26.10700035095215,95.46666666666667,2.6,266.03229166666665,302.2737630208333,343.65498046875,387.3529296875,370.7484130859375,472.5023193359375,598.3963012695312,746.2437744140625,29.068924967447916,37.04704996744792,46.91789957682292,58.51004231770833,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
GH201700000638,GHGE7IFL,GH,2017.0,638.0,GH2017OTH,27770.83203125,31572.65234375,35587.3203125,94.65833282470703,95.79167175292969,113.13333129882812,82.0250015258789,23.813417434692383,25.773542404174805,30.50786590576172,21.167741775512695,0.009944965059940632,0.018308640672610357,0.01991966596016517,31.75,32.15666580200195,31.65166664123535,34.11199951171875,11.458333969116211,10.675000190734863,10.975000381469727,10.891666412353516,5.0,2787,2770,2824,2998,3122,3143,3124,0.0,0.0,0.0,0.0,41.875,1009.3373413085938,9,0.0,0.14175765619972108,0.2219104133204311,0.7203115099003867,26.434545516967773,26.55666732788086,26.37416648864746,27.83099937438965,0.7617551684379578,4.301204681396484,-1.0,0.737716555595398,0.5228145122528076,0.6715293526649475,0.6398133635520935,0.5875880122184753,0.6433848738670349,0.41600704193115234,0.7515889406204224,0.6569957733154297,0.7793399691581726,0.3932727575302124,33.633331298828125,33.65833282470703,33.983333587646484,33.900001525878906,27.866666793823242,28.291667938232422,28.45833396911621,28.433334350585938,22.17500114440918,22.983333587646484,23.008333206176758,23.008333206176758,1.2129774422481143,21.119091033935547,20.956666946411133,21.09666633605957,21.549999237060547,3.9750001430511475,3.7166666984558105,3.7083334922790527,3.875,36555.97163,66092.22553,12291.51447,1458,1169,1377,1334,1189,1508,1143,0.9117553234100342,0.0,0.0,0.0,29.44099998474121,25.485000610351562,27.104000091552734,29.514999389648438,27.665000915527344,25.81100082397461,26.635000228881836,30.090999603271484,28.23400115966797,27.795000076293945,27.06800079345703,26.10700035095215,96.25,2.5,278.347265625,316.26640625,359.56321614583334,405.2840169270833,395.46466064453125,504.0020751953125,638.2888793945312,795.9927978515625,29.068925857543945,37.04704666137695,46.91790008544922,58.510040283203125,10.348333358764648,10.852499961853027,11.789166450500488,10.045833587646484
